* Measurement data measured by REW V5.20.5
* Source: C:\Users\jerry\Desktop\S12 Foam Right.csv
* Format: Comma/Tab/Space delimited data
* Dated: 26-May-2022 13:28:04
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from C:\Users\jerry\Desktop\S12 Foam Right.csv Format: Comma/Tab/Space delimited data 720 values loaded, 3 Hz to 21,889 Hz log spaced
* Measurement: S12 Foam Right
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
88.500000	117.835
90.000000	117.780
91.199997	117.749
92.500000	117.740
93.800003	117.728
95.000000	117.679
96.199997	117.599
97.500000	117.516
98.800003	117.451
100.000000	117.393
101.500000	117.303
103.000000	117.201
104.400002	117.136
106.000000	117.145
107.500000	117.183
109.000000	117.162
110.599998	117.063
112.000000	116.956
113.800003	116.841
115.000000	116.776
117.199997	116.632
118.000000	116.577
120.599998	116.481
122.000000	116.484
124.099998	116.474
125.000000	116.446
126.500000	116.375
128.000000	116.292
131.500000	116.154
132.000000	116.142
134.000000	116.094
136.000000	116.037
138.000000	115.978
140.000000	115.919
143.000000	115.836
145.000000	115.790
147.500000	115.706
150.000000	115.612
152.500000	115.499
155.000000	115.381
157.500000	115.321
160.000000	115.272
162.500000	115.194
165.000000	115.089
167.500000	114.950
170.000000	114.760
172.500000	114.587
175.000000	114.598
177.500000	114.715
180.000000	114.718
182.500000	114.603
185.000000	114.490
187.500000	114.482
190.000000	114.492
192.500000	114.356
195.000000	114.158
197.500000	114.103
200.000000	114.151
203.000000	114.164
206.000000	114.098
209.000000	114.003
212.000000	113.924
214.000000	113.894
218.000000	113.862
220.000000	113.825
224.000000	113.706
227.000000	113.634
230.000000	113.583
233.000000	113.502
236.000000	113.363
240.000000	113.182
243.000000	113.158
247.000000	113.173
250.000000	113.157
254.000000	113.128
258.000000	113.033
262.000000	112.885
265.000000	112.813
269.000000	112.763
272.000000	112.722
276.000000	112.679
280.000000	112.648
285.000000	112.554
290.000000	112.434
295.000000	112.349
300.000000	112.308
304.000000	112.275
307.000000	112.235
311.000000	112.176
315.000000	112.128
320.000000	112.075
325.000000	112.036
330.000000	112.014
335.000000	111.944
340.000000	111.845
345.000000	111.788
350.000000	111.760
355.000000	111.748
360.000000	111.766
365.000000	111.783
370.000000	111.739
375.000000	111.628
382.000000	111.592
387.000000	111.594
395.000000	111.383
400.000000	111.185
406.000000	110.973
412.000000	110.879
418.000000	110.885
425.000000	111.147
431.000000	111.369
437.000000	111.347
444.000000	111.241
450.000000	111.144
455.000000	111.078
462.000000	111.058
468.000000	111.014
475.000000	110.907
482.000000	110.834
487.000000	110.822
494.000000	110.859
500.000000	110.905
508.000000	110.919
515.000000	110.887
522.000000	110.858
530.000000	110.820
538.000000	110.761
545.000000	110.737
552.000000	110.727
560.000000	110.703
570.000000	110.693
580.000000	110.709
590.000000	110.699
600.000000	110.670
608.000000	110.686
615.000000	110.724
622.000000	110.750
630.000000	110.744
640.000000	110.717
650.000000	110.699
660.000000	110.689
670.000000	110.706
680.000000	110.753
690.000000	110.802
700.000000	110.831
710.000000	110.837
720.000000	110.835
730.000000	110.856
740.000000	110.921
750.000000	111.008
762.000000	111.046
775.000000	111.010
788.000000	111.020
800.000000	111.085
812.000000	111.196
825.000000	111.348
838.000000	111.452
850.000000	111.510
862.000000	111.594
875.000000	111.710
885.000000	111.775
900.000000	111.859
912.000000	111.951
925.000000	112.041
938.000000	112.098
950.000000	112.137
962.000000	112.170
975.000000	112.196
988.000000	112.202
1000.000000	112.185
1015.000000	112.120
1030.000000	112.023
1044.000000	111.948
1060.000000	111.889
1075.000000	111.859
1090.000000	111.871
1106.000000	111.919
1120.000000	111.963
1138.000000	112.026
1150.000000	112.088
1172.000000	112.242
1180.000000	112.304
1206.000000	112.524
1220.000000	112.645
1241.000000	112.828
1250.000000	112.910
1265.000000	113.048
1280.000000	113.182
1315.000000	113.476
1320.000000	113.517
1340.000000	113.693
1360.000000	113.866
1380.000000	114.010
1400.000000	114.150
1430.000000	114.374
1450.000000	114.518
1475.000000	114.706
1500.000000	114.892
1525.000000	115.097
1550.000000	115.308
1575.000000	115.505
1600.000000	115.677
1625.000000	115.874
1650.000000	116.130
1675.000000	116.407
1700.000000	116.678
1725.000000	116.947
1750.000000	117.211
1775.000000	117.467
1800.000000	117.724
1825.000000	117.981
1850.000000	118.230
1875.000000	118.478
1900.000000	118.728
1925.000000	118.957
1950.000000	119.158
1975.000000	119.352
2000.000000	119.547
2030.000000	119.764
2060.000000	119.945
2090.000000	120.085
2120.000000	120.174
2140.000000	120.208
2180.000000	120.261
2200.000000	120.296
2240.000000	120.346
2270.000000	120.344
2300.000000	120.317
2330.000000	120.256
2360.000000	120.143
2400.000000	119.943
2430.000000	119.803
2470.000000	119.640
2500.000000	119.524
2540.000000	119.404
2580.000000	119.319
2620.000000	119.212
2650.000000	119.121
2690.000000	119.007
2720.000000	118.921
2760.000000	118.785
2800.000000	118.632
2850.000000	118.442
2900.000000	118.251
2950.000000	118.086
3000.000000	117.950
3040.000000	117.844
3070.000000	117.772
3110.000000	117.686
3150.000000	117.608
3200.000000	117.523
3250.000000	117.460
3300.000000	117.414
3350.000000	117.379
3400.000000	117.348
3450.000000	117.304
3500.000000	117.241
3550.000000	117.170
3600.000000	117.087
3650.000000	116.962
3700.000000	116.777
3750.000000	116.549
3820.000000	116.235
3870.000000	116.083
3950.000000	116.026
4000.000000	116.048
4060.000000	116.052
4120.000000	115.959
4180.000000	115.760
4250.000000	115.493
4310.000000	115.310
4370.000000	115.196
4440.000000	115.147
4500.000000	115.169
4550.000000	115.225
4620.000000	115.349
4680.000000	115.483
4750.000000	115.646
4820.000000	115.792
4870.000000	115.886
4940.000000	116.018
5000.000000	116.155
5080.000000	116.357
5150.000000	116.507
5220.000000	116.615
5300.000000	116.669
5380.000000	116.630
5450.000000	116.536
5520.000000	116.435
5600.000000	116.360
5700.000000	116.336
5800.000000	116.364
5900.000000	116.401
6000.000000	116.402
6080.000000	116.371
6150.000000	116.317
6220.000000	116.242
6300.000000	116.141
6400.000000	116.005
6500.000000	115.850
6600.000000	115.668
6700.000000	115.463
6800.000000	115.226
6900.000000	115.000
7000.000000	114.863
7100.000000	114.791
7200.000000	114.724
7300.000000	114.712
7400.000000	114.927
7500.000000	115.654
7620.000000	117.158
7750.000000	118.577
7880.000000	119.132
8000.000000	119.134
8120.000000	119.031
8250.000000	118.958
8380.000000	118.925
8500.000000	118.848
8620.000000	118.665
8750.000000	118.389
8850.000000	118.158
9000.000000	117.788
9120.000000	117.468
9250.000000	117.113
9380.000000	116.803
9500.000000	116.616
9620.000000	116.524
9750.000000	116.491
9880.000000	116.486
10000.000000	116.464
10150.000000	116.317
10300.000000	115.955
10440.000000	115.427
10600.000000	114.658
10750.000000	113.829
10900.000000	112.945
11060.000000	112.002
11200.000000	111.212
11380.000000	110.227
11500.000000	109.573
11720.000000	108.354
11800.000000	107.895
12060.000000	106.365
12200.000000	105.571
12410.000000	104.488
12500.000000	104.072
12650.000000	103.437
12800.000000	102.864
13150.000000	101.809
13200.000000	101.698
13400.000000	101.379
13600.000000	101.339
13800.000000	101.653
14000.000000	102.225
14300.000000	103.125
14500.000000	103.578
14750.000000	103.956
15000.000000	104.117
15250.000000	104.145
15500.000000	104.174
15750.000000	104.279
16000.000000	104.522
16250.000000	104.940
16500.000000	105.457
16750.000000	105.898
17000.000000	106.099
17250.000000	105.937
17500.000000	105.385
17750.000000	104.524
18000.000000	103.473
18250.000000	102.354
18500.000000	101.281
18750.000000	100.315
19000.000000	99.437
19250.000000	98.623
19500.000000	97.920
19750.000000	97.437
20000.000000	97.154
