x	Curve1
265.5	30.2896
269.33	30.2492
273.21	30.2067
277.15	30.1625
281.14	30.1169
285.2	30.0698
289.31	30.0215
293.48	29.9719
297.71	29.921
302	29.8688
306.35	29.815
310.77	29.7594
315.25	29.7018
319.79	29.6419
324.4	29.5796
329.08	29.5148
333.82	29.4476
338.64	29.3785
343.52	29.3078
348.47	29.2358
353.49	29.1629
358.59	29.0896
363.76	29.016
369	28.9425
374.32	28.8695
379.72	28.7971
385.19	28.7257
390.74	28.6557
396.37	28.5873
402.09	28.521
407.88	28.4572
413.76	28.3963
419.73	28.3381
425.78	28.2825
431.92	28.229
438.14	28.1774
444.46	28.1273
450.86	28.0782
457.36	28.0296
463.96	27.9809
470.65	27.9314
477.43	27.8805
484.31	27.8276
491.29	27.7719
498.38	27.7129
505.56	27.6504
512.85	27.5858
520.24	27.5207
527.74	27.4569
535.35	27.3959
543.06	27.3395
550.89	27.2894
558.83	27.2468
566.89	27.2112
575.06	27.1817
583.35	27.1576
591.76	27.1379
600.29	27.1219
608.94	27.1088
617.72	27.098
626.63	27.0897
635.66	27.0847
644.82	27.0833
654.12	27.0864
663.55	27.0943
673.11	27.1078
682.81	27.1273
692.66	27.1525
702.64	27.183
712.77	27.2183
723.04	27.2579
733.47	27.3012
744.04	27.3476
754.77	27.3969
765.65	27.449
776.68	27.5043
787.88	27.5633
799.24	27.6264
810.76	27.6942
822.44	27.7676
834.3	27.8473
846.33	27.934
858.53	28.0276
870.9	28.1283
883.46	28.236
896.19	28.3505
909.11	28.4713
922.22	28.5981
935.51	28.7303
949	28.8673
962.68	29.0084
976.55	29.1527
990.63	29.2996
1004.91	29.4494
1019.4	29.6026
1034.09	29.7603
1049	29.9232
1064.12	30.0929
1079.46	30.2707
1095.02	30.4551
1110.8	30.6407
1126.82	30.821
1143.06	30.9901
1159.54	31.143
1176.25	31.2785
1193.21	31.4037
1210.41	31.5262
1227.85	31.6535
1245.55	31.7939
1263.51	31.9588
1281.72	32.1594
1300.2	32.3884
1318.94	32.6276
1337.95	32.8565
1357.24	33.0603
1376.81	33.2362
1396.65	33.3927
1416.79	33.536
1437.21	33.6699
1457.93	33.7978
1478.94	33.9232
1500.26	34.0464
1521.89	34.1585
1543.83	34.2574
1566.08	34.3468
1588.66	34.4301
1611.56	34.5095
1634.79	34.5863
1658.35	34.6613
1682.26	34.7347
1706.51	34.8069
1731.11	34.8779
1756.06	34.9477
1781.38	35.0163
1807.06	35.0837
1833.1	35.1498
1859.53	35.2144
1886.33	35.2772
1913.53	35.3379
1941.11	35.3958
1969.09	35.4497
1997.48	35.4981
2026.27	35.5391
2055.48	35.5702
2085.11	35.5896
2115.17	35.5981
2145.66	35.6021
2176.59	35.6092
2207.96	35.6219
2239.79	35.6403
2272.08	35.6645
2304.83	35.6952
2338.05	35.7331
2371.8	35.78
2405.9	35.838
2440.6	35.9104
2475.8	35.9983
2511.5	36.1
2547.7	36.2124
2584.4	36.3305
2621.7	36.4484
2659.5	36.5607
2697.8	36.6646
2736.7	36.7602
2776.2	36.8474
2816.2	36.9257
2856.8	36.9943
2897.9	37.052
2939.7	37.097
2982.1	37.1298
3025.1	37.1539
3068.7	37.1737
3112.9	37.1932
3157.8	37.2152
3203.3	37.2415
3249.5	37.2727
3296.3	37.3087
3343.9	37.349
3392.1	37.3935
3441	37.4423
3490.6	37.4955
3540.9	37.5536
3591.9	37.6172
3643.7	37.6873
3696.2	37.7654
3749.5	37.8539
3803.5	37.9531
3858.4	38.0595
3914	38.1669
3970.4	38.2644
4027.7	38.3358
4085.7	38.3596
4144.6	38.3147
4204.4	38.1992
4265	38.0207
4326.4	37.7875
4388.8	37.5095
4452.1	37.1984
4516.2	36.8596
4581.3	36.4966
4647.4	36.1168
4714.4	35.7324
4782.3	35.3587
4851.3	35.0065
4921.2	34.6781
4992.2	34.374
5064.1	34.0993
5137.1	33.8627
5211.2	33.6797
5286.3	33.5767
5362.5	33.5528
5439.8	33.5633
5518.2	33.5463
5597.8	33.4679
5678.4	33.3622
5760.3	33.2674
5843.3	33.2172
5927.6	33.2487
6013	33.3797
6099.7	33.5999
6187.6	33.8963
6276.8	34.2509
6367.3	34.6525
6459.1	35.0645
6552.2	35.3317
6646.6	35.3754
6742.5	35.2784
6839.6	35.1439
6938.2	35.0308
7038.3	34.9816
7139.7	35.0441
7242.6	35.2444
7347	35.5699
7452.9	35.9951
7560.4	36.4833
7669.4	36.9828
7779.9	37.4255
7892.1	37.7196
8005.8	37.7311
8121.2	37.3937
8238.3	36.7503
8357.1	35.9184
8477.5	34.9749
8599.7	33.9747
8723.7	32.9863
8849.5	32.0935
8977	31.3
9106.4	30.6198
9237.7	30.1091
9370.9	29.7935
9505.9	29.6529
9643	29.5929
9782	29.533
9923	29.4006
10066	29.1335
10211.1	28.7383
10358.3	28.2422
10507.6	27.6789
10659.1	27.0814
10812.8	26.4366
10968.6	25.8339
11126.7	25.8046
11287.1	26.0255
11449.8	26.3435
11614.9	26.7451
11782.3	27.2546
11952.2	27.7344
12124.5	27.9395
12299.2	27.876
12476.5	27.6927
12656.4	27.4876
12838.8	27.3189
13023.9	27.2452
13211.6	27.3405
13402.1	27.6356
13595.3	28.1508
13791.3	28.9628
13990.1	30.238
14191.7	31.4208
14396.3	32.644
14603.8	33.2188
14814.4	32.7345
15027.9	31.4557
15244.5	29.9827
15464.3	28.6723
15687.2	27.4173
15913.3	26.1909
16142.7	25.0656
16375.4	24.0055
16611.5	23.3248
16850.9	23.2058
17093.8	23.7285
17340.3	24.6068
17590.2	25.4776
17843.8	25.9119
18101	25.6021
18361.9	24.6443
18626.6	23.4077
18895.1	22.0697
19167.5	22.1415
19443.8	22.4807
19724.1	22.252
