

20.3000	91.5600	0
20.6000	91.5602	0
20.9000	91.5604	0
21.2000	91.5606	0
21.4000	91.5607	0
21.8000	91.5609	0
22.0000	91.5610	0
22.4000	91.5613	0
22.7000	91.5614	0
23.0000	91.5616	0
23.3000	91.5618	0
23.6000	91.5619	0
24.0000	91.5621	0
24.3000	91.5623	0
24.7000	91.5625	0
25.0000	91.5626	0
25.4000	91.5628	0
25.8000	91.5648	0
26.2000	91.5404	0
26.5000	91.5134	0
26.9000	91.5097	0
27.2000	91.5102	0
27.6000	91.5103	0
28.0000	91.5105	0
28.5000	91.5108	0
29.0000	91.5110	0
29.5000	91.5101	0
30.0000	91.5374	0
30.4000	91.5132	0
30.7000	91.5108	0
31.1000	91.5118	0
31.5000	91.5120	0
32.0000	91.5122	0
32.5000	91.5141	0
33.0000	91.4944	0
33.5000	91.4606	0
34.0000	91.4594	0
34.5000	91.4596	0
35.0000	91.4598	0
35.5000	91.4600	0
36.0000	91.4601	0
36.5000	91.4603	0
37.0000	91.4605	0
37.5000	91.4606	0
38.2000	91.4609	0
38.7000	91.4611	0
39.5000	91.4613	0
40.0000	91.4615	0
40.6000	91.4616	0
41.2000	91.4618	0
41.8000	91.4620	0
42.5000	91.4622	0
43.1000	91.4624	0
43.7000	91.4625	0
44.4000	91.4627	0
45.0000	91.4347	0
45.5000	91.4107	0
46.2000	91.3764	0
46.8000	91.3557	0
47.5000	91.3477	0
48.2000	91.2940	0
48.7000	91.2596	0
49.4000	91.2541	0
50.0000	91.1976	0
50.8000	91.1443	0
51.5000	91.1350	0
52.2000	91.0591	0
53.0000	91.0163	0
53.8000	90.9469	0
54.5000	90.9141	0
55.2000	90.8439	0
56.0000	90.8193	0
57.0000	90.7058	0
58.0000	90.6286	0
59.0000	90.5466	0
60.0000	90.4735	0
60.8000	90.4200	0
61.5000	90.3358	0
62.2000	90.2598	0
63.0000	90.2095	0
64.0000	90.1158	0
65.0000	90.0420	0
66.0000	89.9492	0
67.0000	89.8870	0
68.0000	89.8013	0
69.0000	89.7056	0
70.0000	89.6354	0
71.0000	89.5217	0
72.0000	89.4677	0
73.0000	89.3740	0
74.0000	89.2892	0
75.0000	89.2349	0
76.2000	89.1371	0
77.5000	89.0534	0
78.8000	88.9399	0
80.0000	88.8922	0
81.2000	88.7793	0
82.5000	88.6972	0
83.8000	88.5924	0
85.0000	88.5269	0
86.2000	88.4593	0
87.5000	88.3431	0
88.5000	88.2986	0
90.0000	88.2077	0
91.2000	88.1177	0
92.5000	88.0528	0
93.8000	87.9411	0
95.0000	87.9034	0
96.2000	87.8258	0
97.5000	87.7696	0
98.8000	87.6943	0
100.0000	87.6104	0
101.5000	87.5547	0
103.0000	87.4738	0
104.4000	87.4192	0
106.0000	87.2990	0
107.5000	87.2359	0
109.0000	87.1657	0
110.6000	87.1002	0
112.0000	87.0273	0
113.8000	86.9765	0
115.0000	86.9063	0
117.2000	86.8073	0
118.0000	86.7778	0
120.6000	86.6410	0
122.0000	86.5920	0
124.1000	86.5022	0
125.0000	86.4746	0
126.5000	86.3929	0
128.0000	86.3240	0
131.5000	86.1557	0
132.0000	86.1286	0
134.0000	86.1097	0
136.0000	85.9918	0
138.0000	85.9356	0
140.0000	85.8291	0
143.0000	85.7414	0
145.0000	85.6435	0
147.5000	85.5824	0
150.0000	85.4587	0
152.5000	85.3924	0
155.0000	85.2687	0
157.5000	85.2118	0
160.0000	85.1662	0
162.5000	85.0612	0
165.0000	85.0532	0
167.5000	84.9961	0
170.0000	84.9453	0
172.5000	84.9301	0
175.0000	84.8450	0
177.5000	84.8431	0
180.0000	84.8306	0
182.5000	84.7642	0
185.0000	84.7341	0
187.5000	84.7229	0
190.0000	84.6716	0
192.5000	84.6331	0
195.0000	84.6282	0
197.5000	84.6304	0
200.0000	84.5833	0
203.0000	84.5226	0
206.0000	84.5224	0
209.0000	84.5284	0
212.0000	84.4720	0
214.0000	84.4271	0
218.0000	84.4155	0
220.0000	84.4162	0
224.0000	84.4076	0
227.0000	84.3263	0
230.0000	84.3083	0
233.0000	84.3131	0
236.0000	84.2928	0
240.0000	84.2124	0
243.0000	84.2016	0
247.0000	84.2018	0
250.0000	84.1711	0
254.0000	84.1098	0
258.0000	84.0959	0
262.0000	84.0985	0
265.0000	84.0522	0
269.0000	84.0368	0
272.0000	83.9931	0
276.0000	83.9912	0
280.0000	83.9937	0
285.0000	83.9465	0
290.0000	83.9274	0
295.0000	83.8816	0
300.0000	83.8850	0
304.0000	83.8851	0
307.0000	83.8852	0
311.0000	83.8856	0
315.0000	83.8355	0
320.0000	83.7969	0
325.0000	83.7775	0
330.0000	83.7791	0
335.0000	83.7793	0
340.0000	83.7794	0
345.0000	83.7822	0
350.0000	83.7488	0
355.0000	83.7254	0
360.0000	83.7035	0
365.0000	83.6734	0
370.0000	83.6732	0
375.0000	83.6736	0
382.0000	83.6739	0
387.0000	83.6740	0
395.0000	83.6742	0
400.0000	83.6782	0
406.0000	83.6351	0
412.0000	83.6207	0
418.0000	83.5689	0
425.0000	83.5681	0
431.0000	83.5683	0
437.0000	83.5685	0
444.0000	83.5687	0
450.0000	83.5688	0
455.0000	83.5696	0
462.0000	83.5648	0
468.0000	83.5265	0
475.0000	83.4716	0
482.0000	83.4614	0
487.0000	83.4628	0
494.0000	83.4629	0
500.0000	83.4631	0
508.0000	83.4633	0
515.0000	83.4635	0
522.0000	83.4658	0
530.0000	83.4383	0
