x	Curve1
261.02	30.5825
264.81	30.5378
268.65	30.4964
272.54	30.4581
276.5	30.4224
280.5	30.389
284.57	30.3573
288.7	30.3271
292.89	30.2982
297.13	30.2704
301.44	30.2435
305.81	30.2174
310.25	30.1919
314.74	30.1668
319.31	30.1421
323.94	30.1176
328.64	30.0931
333.4	30.0685
338.24	30.0435
343.14	30.0179
348.12	29.9913
353.16	29.9635
358.29	29.9339
363.48	29.9022
368.75	29.8677
374.1	29.8301
379.52	29.7889
385.03	29.7443
390.61	29.6974
396.27	29.6491
402.02	29.6006
407.85	29.5532
413.76	29.5081
419.76	29.4668
425.85	29.4312
432.03	29.4027
438.29	29.3808
444.65	29.3641
451.09	29.351
457.63	29.3397
464.27	29.328
471	29.3141
477.83	29.2964
484.76	29.2748
491.79	29.2501
498.92	29.2232
506.16	29.1946
513.5	29.165
520.94	29.1352
528.5	29.1064
536.16	29.0797
543.93	29.0555
551.82	29.034
559.82	29.0144
567.94	28.996
576.18	28.9783
584.53	28.961
593.01	28.9441
601.61	28.9276
610.33	28.9113
619.18	28.8953
628.16	28.8797
637.27	28.8645
646.51	28.8505
655.88	28.8384
665.39	28.8288
675.04	28.8225
684.83	28.8197
694.76	28.8205
704.83	28.8247
715.05	28.8314
725.42	28.8398
735.94	28.8495
746.61	28.8598
757.44	28.8701
768.42	28.8796
779.57	28.8867
790.87	28.8923
802.34	28.9028
813.97	28.9244
825.78	28.9561
837.75	28.994
849.9	29.0353
862.22	29.0789
874.72	29.1242
887.41	29.1707
900.28	29.2183
913.33	29.2667
926.57	29.3163
940.01	29.3684
953.64	29.4243
967.47	29.4851
981.5	29.552
995.73	29.6256
1010.17	29.7065
1024.82	29.7943
1039.68	29.8871
1054.75	29.9831
1070.05	30.0807
1085.56	30.1785
1101.3	30.2751
1117.27	30.3693
1133.48	30.4597
1149.91	30.5452
1166.59	30.6268
1183.5	30.7063
1200.66	30.7856
1218.07	30.8672
1235.74	30.9541
1253.66	31.0509
1271.83	31.165
1290.28	31.3029
1308.99	31.4653
1327.97	31.6474
1347.22	31.8232
1366.76	31.9494
1386.58	32.0483
1406.68	32.1476
1427.08	32.2517
1447.77	32.3595
1468.77	32.4711
1490.07	32.5866
1511.67	32.7067
1533.59	32.8325
1555.83	32.9659
1578.39	33.1081
1601.28	33.26
1624.5	33.4213
1648.05	33.5913
1671.95	33.7682
1696.2	33.9501
1720.79	34.1351
1745.74	34.3222
1771.06	34.5103
1796.74	34.6975
1822.79	34.8794
1849.23	35.059
1876.04	35.2563
1903.24	35.4652
1930.84	35.6805
1958.84	35.9019
1987.24	36.13
2016.06	36.3669
2045.29	36.6148
2074.95	36.8699
2105.04	37.1242
2135.56	37.3692
2166.53	37.5983
2197.95	37.8105
2229.82	38.0072
2262.15	38.1887
2294.95	38.3544
2328.23	38.5026
2361.99	38.6286
2396.2	38.7244
2431	38.7836
2466.2	38.8034
2502	38.7847
2538.3	38.7313
2575.1	38.6507
2612.4	38.5492
2650.3	38.4307
2688.7	38.2981
2727.7	38.1535
2767.3	37.9987
2807.4	37.835
2848.1	37.6643
2889.4	37.4888
2931.3	37.3112
2973.8	37.1344
