x	Curve1
2969.5	44.9709
3012.6	44.7304
3056.3	44.4454
3100.7	44.1361
3145.7	43.8102
3191.3	43.471
3237.6	43.1228
3284.6	42.7769
3332.3	42.4457
3380.6	42.1382
3429.7	41.8519
3479.5	41.5772
3530	41.3063
3581.2	41.0329
3633.1	40.7551
3685.9	40.484
3739.4	40.2312
3793.6	40.0051
3848.7	39.8107
3904.5	39.6472
3961.2	39.5054
4018.7	39.3775
4077	39.2572
4136.2	39.1389
4196.2	39.017
4257.1	38.8883
4318.8	38.7604
4381.5	38.6433
4445.1	38.5455
4509.6	38.4723
4575	38.4259
4641.4	38.4056
4708.8	38.4037
4777.1	38.4127
4846.5	38.4267
4916.8	38.4409
4988.1	38.4503
5060.5	38.4489
5134	38.4293
5208.5	38.3827
5284	38.3105
5360.7	38.2211
5438.5	38.1275
5517.4	38.0457
5597.5	37.9897
5678.7	37.9673
5761.1	37.9707
5844.7	37.9889
5929.6	38.0134
6015.6	38.0371
6102.9	38.0533
6191.5	38.0552
6281.3	38.0363
6372.5	37.9954
6464.9	37.9345
6558.8	37.8551
6653.9	37.7589
6750.5	37.6472
6848.5	37.5218
6947.8	37.388
7048.7	37.2611
7151	37.1639
7254.7	37.1181
7360	37.1313
7466.8	37.1808
7575.2	37.2405
7685.1	37.2913
7796.6	37.3178
7909.8	37.3078
8024.6	37.2565
8141	37.1627
8259.1	37.0215
8379	36.823
8500.6	36.5478
8623.9	36.1654
8749.1	35.6578
8876.1	35.0248
9004.9	34.3155
9135.5	33.5905
9268.1	32.9162
9402.6	32.1964
9539.1	31.4038
9677.5	30.5855
9817.9	29.7584
9960.4	28.929
10104.9	28.1056
10251.6	27.3305
10400.3	26.6927
10551.3	26.0721
10704.4	25.4679
10859.7	24.8951
11017.3	24.3751
11177.2	23.9184
11339.4	23.5104
11504	23.1189
11670.9	22.741
11840.3	22.4247
12012.1	22.1807
12186.4	21.9979
12363.2	21.8711
12542.7	21.8029
12724.7	21.802
12909.3	21.8823
13096.7	22.0446
13286.7	22.2796
13479.5	22.5771
13675.1	22.9245
13873.6	23.3143
14074.9	23.7541
14279.2	24.2602
14486.4	24.8647
14696.6	25.6084
14909.9	26.4793
15126.2	27.2709
15345.7	27.7702
15568.4	27.9305
15794.4	27.7238
16023.6	27.2706
16256.1	26.7167
16492	26.1514
16731.3	25.6288
16974.1	25.1914
17220.4	24.8966
17470.3	24.8036
17723.9	24.8718
17981.1	24.9783
18242	24.8711
18506.7	24.2979
18775.3	23.2404
19047.8	21.8626
19324.2	20.2766
19604.6	18.0834
