x    Curve1
2918.5    48.1968
2960.5    48.062
3003.2    47.9134
3046.5    47.7556
3090.4    47.5915
3135    47.4234
3180.2    47.2541
3226    47.0863
3272.5    46.9227
3319.7    46.7649
3367.6    46.6125
3416.1    46.4647
3465.4    46.3212
3515.3    46.1815
3566    46.0454
3617.4    45.9128
3669.5    45.7835
3722.4    45.6573
3776.1    45.534
3830.6    45.4132
3885.8    45.2945
3941.8    45.1774
3998.6    45.0617
4056.3    44.9472
4114.7    44.8336
4174.1    44.7207
4234.2    44.6084
4295.3    44.4964
4357.2    44.3837
4420    44.2687
4483.7    44.15
4548.4    44.0258
4613.9    43.8945
4680.5    43.7544
4747.9    43.6037
4816.4    43.4403
4885.8    43.2614
4956.2    43.0629
5027.7    42.8386
5100.2    42.5805
5173.7    42.2841
5248.3    41.947
5323.9    41.5701
5400.7    41.1588
5478.6    40.7191
5557.5    40.2596
5637.7    39.7889
5718.9    39.2766
5801.4    38.6454
5885    37.8947
5969.8    37.3777
6055.9    37.1995
6143.2    37.2062
6231.8    37.2972
6321.6    37.4251
6412.7    37.5609
6505.2    37.6793
6599    37.7528
6694.1    37.7393
6790.6    37.5478
6888.5    37.0879
6987.8    36.4839
7088.6    35.9917
7190.7    35.6262
7294.4    35.3181
7399.6    35.0306
7506.2    34.7426
7614.5    34.4644
7724.2    34.2138
7835.6    34.0001
7948.5    33.8256
8063.1    33.6887
8179.4    33.5833
8297.3    33.5055
8416.9    33.4541
8538.2    33.4301
8661.3    33.437
8786.2    33.4818
8912.9    33.5757
9041.3    33.7249
9171.7    33.9302
9303.9    34.1846
9438    34.4699
9574.1    34.7631
9712.1    35.0579
9852.1    35.3527
9994.2    35.6461
10138.2    35.9356
10284.4    36.2006
10432.7    36.4108
10583.1    36.5433
10735.6    36.5822
10890.4    36.5194
11047.4    36.378
11206.7    36.1963
11368.2    36.0066
11532.1    35.8385
11698.3    35.723
11867    35.6926
12038.1    35.7543
12211.6    35.8996
12387.7    36.1208
12566.2    36.4102
12747.4    36.7604
12931.2    37.1979
13117.6    37.7713
13306.7    38.4523
13498.5    39.038
13693.1    39.3348
13890.5    39.2378
14090.8    38.8217
14293.9    38.1475
14500    37.2012
14709    36.5082
14921.1    36.0831
15136.2    35.6982
15354.4    35.2686
15575.7    34.6368
15800.3    33.4988
16028.1    31.596
16259.1    28.8328
16493.5    25.6008
16731.3    22.0665
16972.5    19.5053
17217.2    16.885
17465.4    14.2813
17717.2    11.786
17972.6    9.9467
18231.7    7.3133
18494.5    5.4165
18761.1    3.2188
19031.6    2.085
