x	Curve1
3049.8	36.5655
3094.1	36.6085
3139.1	36.6573
3184.8	36.712
3231.1	36.7721
3278.1	36.8368
3325.8	36.9049
3374.1	36.9755
3423.2	37.0482
3473	37.1226
3523.5	37.1985
3574.7	37.2757
3626.7	37.3542
3679.5	37.4338
3733	37.5147
3787.3	37.5964
3842.4	37.677
3898.2	37.7534
3954.9	37.821
4012.5	37.8751
4070.8	37.9115
4130	37.9286
4190.1	37.9279
4251	37.9114
4312.8	37.8799
4375.6	37.8328
4439.2	37.7677
4503.8	37.679
4569.3	37.5537
4635.7	37.371
4703.1	37.1183
4771.5	36.8299
4840.9	36.5783
4911.3	36.3773
4982.7	36.2302
5055.2	36.1587
5128.7	36.1888
5203.3	36.27
5279	36.3311
5355.8	36.3466
5433.7	36.3079
5512.7	36.1985
5592.8	35.9844
5674.2	35.5811
5756.7	34.8788
5840.4	34.1069
5925.4	34.6925
6011.5	35.4485
6099	35.7814
6187.7	35.9205
6277.7	35.9764
6369	35.9897
6461.6	35.9847
6555.6	35.9856
6650.9	36.0252
6747.6	36.1315
6845.7	36.3275
6945.3	36.5974
7046.3	36.9177
7148.8	37.2999
7252.8	37.7737
7358.2	38.3712
7465.2	39.0953
7573.8	39.9082
7684	40.6839
7795.7	41.2685
7909.1	41.505
8024.1	41.3073
8140.8	40.7537
8259.2	39.9904
8379.3	39.1548
8501.2	38.3249
8624.8	37.3849
8750.3	36.5307
8877.5	35.7716
9006.6	35.009
9137.6	34.1413
9270.5	33.043
9405.3	32.1493
9542.1	30.7841
9680.9	29.453
9821.7	29.2901
9964.5	30.1604
10109.4	30.6431
10256.4	30.1499
10405.6	29.0645
10556.9	27.7176
10710.5	26.4667
10866.2	25.1581
11024.3	23.9053
11184.6	22.8711
11347.3	22.0024
11512.3	21.183
11679.7	20.4107
11849.6	19.7549
12021.9	19.2
12196.7	18.6798
12374.1	18.1437
12554.1	17.6768
12736.7	17.3788
12921.9	17.1689
13109.8	17.0077
13300.5	16.8883
13493.9	16.8156
13690.1	16.8059
13889.2	16.9018
14091.2	17.1866
14296.2	17.7735
14504.1	18.6966
14715	19.7872
14929	20.9783
15146.1	22.3467
15366.4	24.0075
15589.9	25.3477
15816.6	26.2656
16046.7	27.0207
16280	27.8282
16516.8	28.5599
16757	28.9684
17000.7	28.7635
17247.9	28.1367
17498.8	27.2009
17753.3	26.0924
18011.5	24.9069
18273.4	23.6252
18539.2	19.5446
18808.8	15.7336
19082.3	11.6712
19359.8	7.0794
19641.4	2.9607
19813.3	1.3494
