x	Curve1
265.5	30.8556
269.33	30.7757
273.21	30.6993
277.15	30.6296
281.14	30.5695
285.2	30.5193
289.31	30.4754
293.48	30.4339
297.71	30.3906
302	30.3412
306.35	30.2813
310.77	30.2098
315.25	30.1318
319.79	30.0527
324.4	29.9776
329.08	29.911
333.82	29.8566
338.64	29.8161
343.52	29.786
348.47	29.7627
353.49	29.7429
358.59	29.7237
363.76	29.7023
369	29.676
374.32	29.6425
379.72	29.6019
385.19	29.5547
390.74	29.5016
396.37	29.4433
402.09	29.3803
407.88	29.3133
413.76	29.2432
419.73	29.1707
425.78	29.0968
431.92	29.0226
438.14	28.9491
444.46	28.8773
450.86	28.8084
457.36	28.7427
463.96	28.6795
470.65	28.6178
477.43	28.5564
484.31	28.4944
491.29	28.4309
498.38	28.3649
505.56	28.2968
512.85	28.2285
520.24	28.1622
527.74	28.0995
535.35	28.0424
543.06	27.9924
550.89	27.951
558.83	27.9183
566.89	27.8933
575.06	27.8745
583.35	27.861
591.76	27.8518
600.29	27.8459
608.94	27.8423
617.72	27.8404
626.63	27.8407
635.66	27.8443
644.82	27.8518
654.12	27.8638
663.55	27.8805
673.11	27.902
682.81	27.928
692.66	27.9577
702.64	27.9906
712.77	28.0263
723.04	28.0644
733.47	28.1048
744.04	28.1474
754.77	28.1921
765.65	28.239
776.68	28.2885
787.88	28.3415
799.24	28.3989
810.76	28.4617
822.44	28.531
834.3	28.6078
846.33	28.6931
858.53	28.787
870.9	28.8892
883.46	28.9993
896.19	29.1167
909.11	29.2409
922.22	29.3714
935.51	29.5074
949	29.6483
962.68	29.7936
976.55	29.9431
990.63	30.097
1004.91	30.2576
1019.4	30.4281
1034.09	30.6038
1049	30.7798
1064.12	30.9555
1079.46	31.1308
1095.02	31.3055
1110.8	31.4796
1126.82	31.6519
1143.06	31.8211
1159.54	31.9856
1176.25	32.1441
1193.21	32.2957
1210.41	32.4401
1227.85	32.5803
1245.55	32.7196
1263.51	32.8617
1281.72	33.0103
1300.2	33.1699
1318.94	33.3442
1337.95	33.5278
1357.24	33.7117
1376.81	33.8862
1396.65	34.0433
1416.79	34.178
1437.21	34.2931
1457.93	34.3932
1478.94	34.4822
1500.26	34.5629
1521.89	34.6378
1543.83	34.7089
1566.08	34.7772
1588.66	34.8432
1611.56	34.907
1634.79	34.9688
1658.35	35.0286
1682.26	35.0864
1706.51	35.1422
1731.11	35.196
1756.06	35.2476
1781.38	35.2968
1807.06	35.3434
1833.1	35.387
1859.53	35.4268
1886.33	35.4619
1913.53	35.4904
1941.11	35.51
1969.09	35.5198
1997.48	35.5215
2026.27	35.5212
2055.48	35.5257
2085.11	35.5333
2115.17	35.5414
2145.66	35.5488
2176.59	35.5549
2207.96	35.5608
2239.79	35.5679
2272.08	35.5774
2304.83	35.5901
2338.05	35.6072
2371.8	35.63
2405.9	35.66
2440.6	35.6996
2475.8	35.7506
2511.5	35.8145
2547.7	35.8929
2584.4	35.9869
2621.7	36.0973
2659.5	36.2243
2697.8	36.3661
2736.7	36.5157
2776.2	36.6649
2816.2	36.8061
2856.8	36.9321
2897.9	37.0366
2939.7	37.1146
2982.1	37.1672
3025.1	37.2001
3068.7	37.2181
3112.9	37.2258
3157.8	37.2273
3203.3	37.2266
3249.5	37.2277
3296.3	37.2323
3343.9	37.2403
3392.1	37.2518
3441	37.267
3490.6	37.2867
3540.9	37.3129
3591.9	37.3549
3643.7	37.4245
3696.2	37.515
3749.5	37.614
3803.5	37.7118
3858.4	37.802
3914	37.8798
3970.4	37.9404
4027.7	37.9771
4085.7	37.9793
4144.6	37.9276
4204.4	37.8019
4265	37.586
4326.4	37.2689
4388.8	36.8632
4452.1	36.4101
4516.2	35.9265
4581.3	35.4235
4647.4	34.9431
4714.4	34.505
4782.3	34.0805
4851.3	33.6747
4921.2	33.3031
4992.2	33.0198
5064.1	32.8906
5137.1	32.8698
5211.2	32.8884
5286.3	32.9144
5362.5	32.9273
5439.8	32.8819
5518.2	32.6636
5597.8	32.3629
5678.4	32.1088
5760.3	31.8964
5843.3	31.7305
5927.6	31.6323
6013	31.6607
6099.7	31.8947
6187.6	32.3366
6276.8	32.8299
6367.3	33.3582
6459.1	33.9549
6552.2	34.5779
6646.6	35.1038
6742.5	35.4513
6839.6	35.6025
6938.2	35.6332
7038.3	35.6139
7139.7	35.6087
7242.6	35.6821
7347	35.8655
7452.9	36.1678
7560.4	36.5749
7669.4	37.0257
7779.9	37.4399
7892.1	37.7262
8005.8	37.7446
8121.2	37.4089
8238.3	36.7512
8357.1	35.9108
8477.5	34.9709
8599.7	33.9806
8723.7	32.9829
8849.5	32.0777
8977	31.3128
9106.4	30.6585
9237.7	30.1388
9370.9	29.7792
9505.9	29.5965
9643	29.5352
9782	29.5221
9923	29.443
10066	29.0469
10211.1	28.2936
10358.3	27.5615
10507.6	26.8091
10659.1	26.0353
10812.8	25.3543
10968.6	25.0409
11126.7	25.1842
11287.1	25.5993
11449.8	26.1417
11614.9	26.7342
11782.3	27.2762
11952.2	27.6777
12124.5	27.8851
12299.2	27.8788
12476.5	27.7273
12656.4	27.5179
12838.8	27.3253
13023.9	27.2313
13211.6	27.3271
13402.1	27.6376
13595.3	28.1727
13791.3	28.9675
13990.1	30.1732
14191.7	31.6513
14396.3	32.8293
14603.8	33.2609
14814.4	32.5615
15027.9	31.0903
15244.5	29.6272
15464.3	28.1395
15687.2	26.5284
15913.3	24.9831
16142.7	23.6995
16375.4	22.9739
16611.5	22.9628
16850.9	23.591
17093.8	24.616
17340.3	25.8686
17590.2	27.1699
17843.8	28.389
18101	28.8467
18361.9	28.2725
18626.6	27.0085
18895.1	25.9215
19167.5	25.0591
19443.8	24.1232
19724.1	22.8689
