

20.000000	114.900002	0
20.299999	114.897339	0
20.600000	114.894852	0
20.900000	114.892677	0
21.200001	114.890953	0
21.400000	114.890106	0
21.799999	114.889282	0
22.000000	114.889366	0
22.400000	114.890923	0
22.700001	114.896255	0
23.000000	114.902580	0
23.299999	114.909370	0
23.600000	114.916412	0
24.000000	114.925865	0
24.299999	114.932800	0
24.700001	114.941498	0
25.000000	114.947342	0
25.400000	114.951668	0
25.799999	114.954887	0
26.200001	114.957115	0
26.500000	114.958153	0
26.900000	114.958702	0
27.200001	114.958511	0
27.600000	114.957481	0
28.000000	114.955551	0
28.500000	114.951706	0
29.000000	114.946724	0
29.500000	114.940712	0
30.000000	114.933769	0
30.400000	114.927582	0
30.700001	114.922592	0
31.100000	114.915535	0
31.500000	114.907990	0
32.000000	114.898232	0
32.500000	114.887848	0
33.000000	114.876869	0
33.500000	114.865334	0
34.000000	114.853226	0
34.500000	114.840622	0
35.000000	114.827499	0
35.500000	114.813934	0
36.000000	114.800163	0
36.500000	114.785965	0
37.000000	114.771271	0
37.500000	114.756104	0
38.200001	114.734039	0
38.700001	114.717667	0
39.500000	114.690445	0
40.000000	114.672775	0
40.599998	114.650078	0
41.200001	114.626717	0
41.799999	114.602776	0
42.500000	114.574173	0
43.099998	114.549171	0
43.700001	114.523788	0
44.400002	114.493744	0
45.000000	114.467751	0
45.500000	114.446251	0
46.200001	114.415787	0
46.799999	114.389252	0
47.500000	114.357834	0
48.200001	114.325859	0
48.700001	114.302704	0
49.400002	114.269844	0
50.000000	114.241272	0
50.799999	114.202499	0
51.500000	114.168159	0
52.200001	114.133492	0
53.000000	114.093452	0
53.799999	114.053009	0
54.500000	114.017281	0
55.200001	113.981277	0
56.000000	113.939789	0
57.000000	113.887421	0
58.000000	113.834656	0
59.000000	113.781540	0
60.000000	113.728081	0
60.799999	113.685112	0
61.500000	113.647354	0
62.200001	113.609474	0
63.000000	113.566048	0
64.000000	113.511360	0
65.000000	113.456543	0
66.000000	113.401634	0
67.000000	113.346642	0
68.000000	113.291649	0
69.000000	113.236641	0
70.000000	113.181656	0
71.000000	113.126823	0
72.000000	113.072830	0
73.000000	113.018959	0
74.000000	112.965019	0
75.000000	112.911018	0
76.199997	112.846031	0
77.500000	112.775360	0
78.800003	112.704323	0
80.000000	112.638367	0
81.199997	112.572014	0
82.500000	112.499557	0
83.800003	112.426468	0
85.000000	112.358406	0
86.199997	112.289734	0
87.500000	112.214584	0
88.500000	112.156265	0
90.000000	112.066948	0
91.199997	111.985405	0
92.500000	111.896118	0
93.800003	111.807976	0
95.000000	111.728600	0
96.199997	111.651917	0
97.500000	111.572701	0
98.800003	111.498306	0
100.000000	111.435226	0
101.500000	111.386711	0
103.000000	111.344124	0
104.400002	111.307808	0
106.000000	111.268806	0
107.500000	111.233368	0
109.000000	111.197731	0
110.599998	111.158295	0
112.000000	111.120132	0
113.800003	111.051781	0
115.000000	111.002960	0
117.199997	110.909508	0
118.000000	110.874435	0
120.599998	110.757378	0
122.000000	110.692734	0
124.099998	110.594337	0
125.000000	110.552040	0
126.500000	110.484009	0
128.000000	110.415833	0
131.500000	110.255341	0
132.000000	110.232246	0
134.000000	110.139481	0
136.000000	110.046059	0
138.000000	109.951996	0
140.000000	109.855934	0
143.000000	109.693878	0
145.000000	109.586624	0
147.500000	109.455887	0
150.000000	109.330223	0
152.500000	109.210945	0
155.000000	109.099197	0
157.500000	108.996063	0
160.000000	108.902458	0
162.500000	108.860176	0
165.000000	108.827133	0
167.500000	108.800468	0
170.000000	108.777573	0
172.500000	108.756042	0
175.000000	108.733665	0
177.500000	108.708458	0
180.000000	108.675690	0
182.500000	108.606277	0
185.000000	108.528030	0
187.500000	108.445358	0
190.000000	108.359734	0
192.500000	108.272476	0
195.000000	108.184769	0
197.500000	108.097794	0
200.000000	108.013000	0
203.000000	107.931870	0
206.000000	107.853981	0
