x	Curve1
464.45	29.7573
471.18	29.7696
478.01	29.7804
484.95	29.789
491.98	29.795
499.11	29.7976
506.35	29.7957
513.69	29.789
521.14	29.7775
528.7	29.7617
536.36	29.7421
544.14	29.7192
552.03	29.6938
560.04	29.6669
568.16	29.6396
576.4	29.6137
584.75	29.5906
593.23	29.5719
601.84	29.5589
610.56	29.5527
619.42	29.5542
628.4	29.5631
637.51	29.5775
646.75	29.5957
656.13	29.6162
665.65	29.6375
675.3	29.6578
685.09	29.6749
695.03	29.6861
705.1	29.6923
715.33	29.6966
725.7	29.7018
736.22	29.7097
746.9	29.721
757.73	29.7356
768.72	29.7533
779.86	29.7737
791.17	29.7968
802.64	29.8226
814.28	29.8512
826.09	29.8829
838.07	29.9179
850.22	29.9566
862.55	29.9995
875.06	30.0473
887.75	30.1011
900.62	30.1623
913.68	30.2327
926.93	30.3129
940.37	30.4029
954.01	30.5021
967.84	30.6091
981.87	30.7211
996.11	30.8333
1010.55	30.938
1025.21	31.026
1040.07	31.0965
1055.16	31.1546
1070.46	31.2083
1085.98	31.2704
1101.73	31.36
1117.7	31.4805
1133.91	31.609
1150.35	31.7197
1167.03	31.7992
1183.95	31.8572
1201.12	31.9099
1218.54	31.9681
1236.21	32.041
1254.13	32.1379
1272.32	32.2637
1290.77	32.4087
1309.49	32.5602
1328.47	32.7064
1347.74	32.8374
1367.28	32.9462
1387.11	33.0325
1407.22	33.1025
1427.63	33.1611
1448.33	33.2126
1469.33	33.2603
1490.64	33.3076
1512.25	33.358
1534.18	33.4136
1556.43	33.474
1578.99	33.5381
1601.89	33.6049
1625.12	33.673
1648.68	33.7414
1672.59	33.8086
1696.84	33.8744
1721.45	33.939
1746.41	34.0025
1771.74	34.0652
1797.43	34.1273
1823.49	34.1888
1849.93	34.25
1876.76	34.3114
1903.97	34.3734
1931.58	34.4364
1959.59	34.5008
1988	34.5667
2016.83	34.6343
2046.08	34.7034
2075.75	34.7731
2105.85	34.8429
2136.38	34.9122
2167.36	34.9804
2198.79	35.047
2230.67	35.1112
2263.02	35.1723
2295.83	35.2293
2329.12	35.2827
2362.9	35.3334
2397.2	35.3826
2431.9	35.4319
2467.2	35.4831
2503	35.5381
2539.3	35.5982
2576.1	35.6625
2613.4	35.729
2651.3	35.7959
2689.8	35.8614
2728.8	35.9237
2768.3	35.9813
2808.5	36.0336
2849.2	36.0813
2890.5	36.1254
2932.4	36.1668
2975	36.2063
3018.1	36.2448
3061.9	36.283
3106.3	36.3223
3151.3	36.3644
3197	36.4113
3243.4	36.4649
3290.4	36.527
3338.1	36.5988
3386.5	36.6813
3435.6	36.7729
3485.4	36.8699
3536	36.969
3587.2	37.0671
3639.3	37.1612
3692	37.2484
3745.6	37.3253
3799.9	37.389
3855	37.4384
3910.9	37.4724
3967.6	37.4898
4025.1	37.4896
4083.5	37.4708
4142.7	37.4322
4202.8	37.3724
4263.7	37.2886
4325.5	37.1766
4388.3	37.03
4451.9	36.8393
4516.5	36.5884
4581.9	36.2581
4648.4	35.8744
4715.8	35.512
4784.2	35.2688
4853.5	35.2077
4923.9	35.2807
4995.3	35.4153
5067.8	35.5612
5141.2	35.6834
5215.8	35.7592
5291.4	35.7877
5368.2	35.7732
5446	35.714
5525	35.6008
5605.1	35.4038
5686.4	35.061
5768.8	34.6445
5852.5	34.7478
5937.3	35.0676
6023.4	35.2547
6110.8	35.3325
6199.4	35.3687
6289.3	35.4002
6380.5	35.4745
6473	35.6456
6566.8	35.8895
6662.1	36.1192
6758.7	36.3748
6856.7	36.6928
6956.1	37.0782
7057	37.525
7159.3	38.0483
7263.1	38.6914
7368.4	39.4369
7475.3	40.1419
7583.7	40.8947
7693.6	41.754
7805.2	42.6523
7918.4	43.2799
8033.2	43.341
8149.7	42.829
8267.9	41.9141
8387.8	40.7472
8509.4	39.5004
8632.8	38.474
8758	37.3905
8884.9	36.2675
9013.8	35.1349
9144.5	34.0101
9277.1	32.9927
9411.6	32.0552
9548.1	30.8475
9686.5	29.5419
9827	28.3192
9969.5	27.1972
10114.1	26.1331
10260.7	25.103
10409.5	24.0931
10560.4	23.0908
10713.6	22.0544
10868.9	20.9915
11026.5	19.9777
11186.4	19.1279
11348.6	18.2874
11513.2	17.2961
11680.1	16.7387
11849.5	16.6946
12021.3	16.2462
12195.7	15.171
12372.5	15.8306
12551.9	17.0714
12733.9	17.6073
12918.6	18.0147
13105.9	18.2386
13295.9	18.2611
13488.7	18.233
13684.3	18.2549
13882.8	18.4019
14084.1	18.774
14288.3	19.4269
14495.5	20.3611
14705.7	21.585
14918.9	23.2443
15135.2	25.1567
15354.7	27.3402
15577.4	29.4664
15803.2	31.2071
16032.4	32.1296
16264.9	32.118
16500.7	31.4638
16740	30.1758
16982.7	28.9412
17229	28.8383
17478.8	28.826
17732.3	27.8045
17989.4	25.8423
18250.3	23.8096
18514.9	21.0916
18783.4	17.8411
19055.8	14.1353
19332.1	9.9631
19612.4	5.2013
19896.8	1.2227
