x	Curve1
3011.5	36.2711
3055.1	36.2134
3099.2	36.1547
3144.1	36.0952
3189.5	36.0354
3235.6	35.9757
3282.4	35.9155
3329.9	35.8493
3378	35.7686
3426.8	35.6624
3476.4	35.5147
3526.7	35.2994
3577.6	34.9769
3629.4	34.5639
3681.8	34.1549
3735.1	33.837
3789.1	33.6363
3843.9	33.5328
3899.4	33.489
3955.8	33.4836
4013	33.5046
4071	33.5441
4129.9	33.5955
4189.6	33.6518
4250.2	33.7067
4311.6	33.7648
4373.9	33.8392
4437.2	33.9444
4501.3	34.087
4566.4	34.2556
4632.4	34.4187
4699.4	34.5538
4767.3	34.6455
4836.3	34.6828
4906.2	34.6563
4977.1	34.5594
5049.1	34.4
5122.1	34.1938
5196.1	33.9538
5271.3	33.6916
5347.5	33.4189
5424.8	33.1491
5503.2	32.9004
5582.8	32.6908
5663.5	32.5205
5745.4	32.3792
5828.4	32.2455
5912.7	32.0848
5998.2	31.8698
6084.9	31.6134
6172.9	31.3375
6262.1	31.0634
6352.7	30.8108
6444.5	30.6022
6537.7	30.4607
6632.2	30.4074
6728.1	30.4623
6825.4	30.6408
6924.1	30.938
7024.2	31.3453
7125.7	31.8593
7228.7	32.4813
7333.3	33.2118
7439.3	34.0191
7546.8	34.8448
7655.9	35.599
7766.6	36.1711
7878.9	36.5282
7992.8	36.6404
8108.4	36.5229
8225.6	36.6355
8344.5	36.7601
8465.2	36.2815
8587.6	34.8188
8711.7	32.7979
8837.7	31.1665
8965.5	30.0729
9095.1	29.3861
9226.6	28.8761
9360	28.3684
9495.3	27.5179
9632.6	26.8701
9771.9	26.6008
9913.1	26.3887
10056.5	26.1812
10201.8	25.9688
10349.3	25.7673
10499	25.5939
10650.8	25.4708
10804.8	25.442
10961	25.6288
11119.4	26.277
11280.2	27.3578
11443.3	28.3448
11608.7	29.7184
11776.6	31.1642
11946.8	32.4936
12119.6	33.7206
12294.8	34.8146
12472.5	35.3812
12652.9	35.2945
12835.8	34.8552
13021.4	34.1395
13209.6	33.1615
13400.6	31.9427
13594.4	30.6071
13790.9	29.2862
13990.3	28.1158
14192.6	27.2723
14397.8	26.8534
14605.9	26.8494
14817.1	27.2239
15031.3	28.05
15248.6	29.2155
15469.1	29.851
15692.7	29.7841
15919.6	29.221
16149.8	28.3627
16383.3	27.2646
16620.1	25.867
16860.4	23.9034
17104.2	21.618
17351.5	19.824
17602.4	17.0122
17856.9	14.457
18115	12.0226
18376.9	11.558
18642.6	12.7578
18912.2	14.1126
19185.6	13.2849
19463	11.6959
