

20.000000	107.502846	0
20.299999	107.503387	0
20.600000	107.505341	0
20.900000	107.507721	0
21.200001	107.510246	0
21.400000	107.511948	0
21.799999	107.515350	0
22.000000	107.517036	0
22.400000	107.520401	0
22.700001	107.522926	0
23.000000	107.525414	0
23.299999	107.527901	0
23.600000	107.530365	0
24.000000	107.533623	0
24.299999	107.536057	0
24.700001	107.539238	0
25.000000	107.541603	0
25.400000	107.544716	0
25.799999	107.547775	0
26.200001	107.550797	0
26.500000	107.553017	0
26.900000	107.555923	0
27.200001	107.558060	0
27.600000	107.560860	0
28.000000	107.563583	0
28.500000	107.566887	0
29.000000	107.570068	0
29.500000	107.573120	0
30.000000	107.576035	0
30.400000	107.578262	0
30.700001	107.579872	0
31.100000	107.581932	0
31.500000	107.583893	0
32.000000	107.586197	0
32.500000	107.588318	0
33.000000	107.590271	0
33.500000	107.592026	0
34.000000	107.593597	0
34.500000	107.594963	0
35.000000	107.596123	0
35.500000	107.597061	0
36.000000	107.597786	0
36.500000	107.598274	0
37.000000	107.598534	0
37.500000	107.598541	0
38.200001	107.598145	0
38.700001	107.597534	0
39.500000	107.596008	0
40.000000	107.594696	0
40.599998	107.592743	0
41.200001	107.590363	0
41.799999	107.587547	0
42.500000	107.583687	0
43.099998	107.579880	0
43.700001	107.575592	0
44.400002	107.569977	0
45.000000	107.564613	0
45.500000	107.559753	0
46.200001	107.552322	0
46.799999	107.545364	0
47.500000	107.536469	0
48.200001	107.526566	0
48.700001	107.518669	0
49.400002	107.505936	0
50.000000	107.493004	0
50.799999	107.472702	0
51.500000	107.452812	0
52.200001	107.431877	0
53.000000	107.407433	0
53.799999	107.382797	0
54.500000	107.361191	0
55.200001	107.339561	0
56.000000	107.314827	0
57.000000	107.283890	0
58.000000	107.252930	0
59.000000	107.221947	0
60.000000	107.190948	0
60.799999	107.166138	0
61.500000	107.144409	0
62.200001	107.122673	0
63.000000	107.097832	0
64.000000	107.066757	0
65.000000	107.035660	0
66.000000	107.004547	0
67.000000	106.973419	0
68.000000	106.942276	0
69.000000	106.911118	0
70.000000	106.879944	0
71.000000	106.848755	0
72.000000	106.817551	0
73.000000	106.786331	0
74.000000	106.755096	0
75.000000	106.723854	0
76.199997	106.686340	0
77.500000	106.645683	0
78.800003	106.605011	0
80.000000	106.567451	0
81.199997	106.529877	0
82.500000	106.489159	0
83.800003	106.448425	0
85.000000	106.410805	0
86.199997	106.373177	0
87.500000	106.332413	0
88.500000	106.301041	0
90.000000	106.253975	0
91.199997	106.216316	0
92.500000	106.175507	0
93.800003	106.134697	0
95.000000	106.097015	0
96.199997	106.059334	0
97.500000	106.018509	0
98.800003	105.977676	0
100.000000	105.939987	0
101.500000	105.892883	0
103.000000	105.845772	0
104.400002	105.801804	0
106.000000	105.751564	0
107.500000	105.704460	0
109.000000	105.657372	0
110.599998	105.607162	0
112.000000	105.563232	0
113.800003	105.506767	0
115.000000	105.469139	0
117.199997	105.400177	0
118.000000	105.375107	0
120.599998	105.293671	0
122.000000	105.249855	0
124.099998	105.184158	0
125.000000	105.156021	0
126.500000	105.109146	0
128.000000	105.062302	0
131.500000	104.953110	0
132.000000	104.937531	0
134.000000	104.875237	0
136.000000	104.813004	0
138.000000	104.750839	0
140.000000	104.688759	0
143.000000	104.595772	0
145.000000	104.533882	0
147.500000	104.456650	0
150.000000	104.379555	0
152.500000	104.302612	0
155.000000	104.225830	0
157.500000	104.149216	0
160.000000	104.072769	0
162.500000	103.996506	0
165.000000	103.920433	0
167.500000	103.844559	0
170.000000	103.768890	0
172.500000	103.693428	0
175.000000	103.618187	0
177.500000	103.543175	0
180.000000	103.468391	0
182.500000	103.393860	0
185.000000	103.319572	0
187.500000	103.245537	0
190.000000	103.171776	0
192.500000	103.098282	0
195.000000	103.025070	0
197.500000	102.952141	0
200.000000	102.879509	0
203.000000	102.792755	0
206.000000	102.706451	0
209.000000	102.620605	0
212.000000	102.535233	0
214.000000	102.478592	0
218.000000	102.365974	0
220.000000	102.310013	0
224.000000	102.198776	0
227.000000	102.115982	0
230.000000	102.033737	0
233.000000	101.952065	0
236.000000	101.870972	0
240.000000	101.763771	0
243.000000	101.684082	0
247.000000	101.578804	0
250.000000	101.500595	0
254.000000	101.397331	0
258.000000	101.295265	0
262.000000	101.194427	0
265.000000	101.119614	0
269.000000	101.020996	0
272.000000	100.947891	0
276.000000	100.851608	0
280.000000	100.756737	0
285.000000	100.640457	0
290.000000	100.527870	0
295.000000	100.422447	0
300.000000	100.330322	0
304.000000	100.269073	0
307.000000	100.229637	0
311.000000	100.183250	0
315.000000	100.141571	0
320.000000	100.093910	0
325.000000	100.050102	0
330.000000	100.009743	0
335.000000	99.972672	0
340.000000	99.938782	0
345.000000	99.907982	0
350.000000	99.880173	0
355.000000	99.855278	0
360.000000	99.833199	0
365.000000	99.813858	0
370.000000	99.797165	0
375.000000	99.783020	0
382.000000	99.767349	0
387.000000	99.758980	0
395.000000	99.750252	0
400.000000	99.747566	0
406.000000	99.747009	0
412.000000	99.749222	0
418.000000	99.754044	0
425.000000	99.762756	0
431.000000	99.772713	0
437.000000	99.784790	0
444.000000	99.801369	0
450.000000	99.817528	0
455.000000	99.832253	0
462.000000	99.854591	0
468.000000	99.875122	0
475.000000	99.900253	0
482.000000	99.925705	0
487.000000	99.942970	0
494.000000	99.963173	0
500.000000	99.974045	0
508.000000	99.977440	0
515.000000	99.972466	0
522.000000	99.963753	0
530.000000	99.952087	0
538.000000	99.939964	0
545.000000	99.929375	0
552.000000	99.918892	0
560.000000	99.907097	0
570.000000	99.892662	0
580.000000	99.878601	0
590.000000	99.864944	0
600.000000	99.851715	0
608.000000	99.841461	0
615.000000	99.832748	0
622.000000	99.824272	0
630.000000	99.814903	0
640.000000	99.803688	0
650.000000	99.793045	0
660.000000	99.783005	0
670.000000	99.773598	0
680.000000	99.764847	0
690.000000	99.756790	0
700.000000	99.749443	0
710.000000	99.742851	0
720.000000	99.737030	0
730.000000	99.732010	0
740.000000	99.727829	0
750.000000	99.724503	0
762.000000	99.721695	0
775.000000	99.720154	0
788.000000	99.720238	0
800.000000	99.721817	0
812.000000	99.724876	0
825.000000	99.729935	0
838.000000	99.736862	0
850.000000	99.744965	0
862.000000	99.754768	0
875.000000	99.767357	0
885.000000	99.778473	0
900.000000	99.797562	0
912.000000	99.814972	0
925.000000	99.836075	0
938.000000	99.859634	0
950.000000	99.883858	0
962.000000	99.911079	0
975.000000	99.945587	0
988.000000	99.988403	0
1000.000000	100.038521	0
1015.000000	100.117073	0
1030.000000	100.209602	0
1044.000000	100.303627	0
1060.000000	100.416405	0
1075.000000	100.525688	0
1090.000000	100.637772	0
1106.000000	100.760071	0
1120.000000	100.869194	0
1138.000000	101.012131	0
1150.000000	101.108910	0
